method,model,dataset,loss,accuracy,auc,loss_test_hosp_0,accuracy_test_hosp_0,auc_test_hosp_0,loss_test_hosp_2,accuracy_test_hosp_2,auc_test_hosp_2,loss_test_hosp_3,accuracy_test_hosp_3,auc_test_hosp_3,AUC_tumor,AUC_stroma,AUC_complex,AUC_lympho,AUC_debris,AUC_mucosa,AUC_adipose,AUC_empty,AUC_Atelectasis,AUC_Cardiomegaly,AUC_Consolidation,AUC_Edema,AUC_Pleural_Effusion,AUC_0,AUC_1,AUC_2,AUC_3
moving_bn_and_fc,densenet121,oct_small,1.0166491384466,0.592871428051471,0.910425508574626,,,,,,,,,,,,,,,,,,,,,,,0.92116119441299,0.96309121093625,0.812431003181742,0.962970981855905
moving_bn_and_fc,densenet121,oct_small,1.02540181296764,0.592512483572544,0.914539716750403,,,,,,,,,,,,,,,,,,,,,,,0.915133886380606,0.967003144155404,0.810118340479974,0.970264322103998
fc_then_full_bnt,densenet121,oct_small,0.483062475919724,0.842999994754791,0.987029299139976,,,,,,,,,,,,,,,,,,,,,,,0.983311891555786,0.997615993022919,0.969111979007721,0.99807733297348
fc_then_full_bnt,densenet121,oct_small,0.488743203318887,0.836680997807722,0.983196212720214,,,,,,,,,,,,,,,,,,,,,,,0.983256781242278,0.994761430745701,0.966868318770921,0.99280175162286
fc_then_full_bnt,densenet121,oct_small,0.465460693533008,0.843384802238437,0.991753769107687,,,,,,,,,,,,,,,,,,,,,,,0.987137583541411,0.998748310128318,0.970150682575434,0.9999
fc,densenet121,oct_small,0.622612118721008,0.708999991416931,0.974872708320618,,,,,,,,,,,,,,,,,,,,,,,0.950936019420624,0.980248093605042,0.977818667888641,0.990488052368164
fc,densenet121,oct_small,0.629355391431267,0.702833030349286,0.974482033154799,,,,,,,,,,,,,,,,,,,,,,,0.948949520704681,0.974482680107979,0.977099844324073,0.988335522479273
fc,densenet121,oct_small,0.622540786656865,0.712671591546876,0.979968471124838,,,,,,,,,,,,,,,,,,,,,,,0.953367050445014,0.980431875983568,0.979512204376526,0.992502475221201
random_weights_bn_and_fc,densenet121,oct_small,1.31206727027893,0.467000007629394,0.815722018480301,,,,,,,,,,,,,,,,,,,,,,,0.947727978229523,0.773970723152161,0.669288039207459,0.871901333332062
random_weights_bn_and_fc,densenet121,oct_small,1.32655545117771,0.38789310398956,0.792099105378287,,,,,,,,,,,,,,,,,,,,,,,0.905497347174427,0.728483009503648,0.665653944656868,0.869984518493057
random_weights_bn_and_fc,densenet121,oct_small,1.31222827689916,0.407584813931522,0.792272639721078,,,,,,,,,,,,,,,,,,,,,,,0.884954212678639,0.767185727203893,0.613334596352356,0.858470799153457
bn_and_fc,densenet121,oct_small,0.303370594978333,0.875999987125397,0.996112018823624,,,,,,,,,,,,,,,,,,,,,,,0.99046128988266,0.999034762382507,0.995245337486267,0.99970668554306
bn_and_fc,densenet121,oct_small,0.470404148101807,0.820999979972839,0.98827999830246,,,,,,,,,,,,,,,,,,,,,,,0.979671895503998,0.998495995998383,0.975317358970642,0.999634742736816
bn_and_fc,densenet121,oct_small,0.258851021528244,0.902999997138977,0.99468532204628,,,,,,,,,,,,,,,,,,,,,,,0.994456052780151,0.999258637428284,0.987130582332611,0.997896015644074
bn_and_fc,densenet121,oct_small,0.234965831041336,0.907999992370606,0.99760864675045,,,,,,,,,,,,,,,,,,,,,,,0.993344008922577,0.999074637889862,0.99812263250351,0.999893307685852
fc_then_bn_bnt,densenet121,oct_small,0.314737915992737,0.875,0.993554681539536,,,,,,,,,,,,,,,,,,,,,,,0.990765333175659,0.999280035495758,0.984408020973206,0.999765336513519
fc_then_bn_bnt,densenet121,oct_small,0.319033055681842,0.872458245226793,0.992548761167417,,,,,,,,,,,,,,,,,,,,,,,0.988845032901298,0.994820632082788,0.983804170106397,0.997497842477426
fc_then_bn_bnt,densenet121,oct_small,0.314293049833856,0.876949462794452,0.995488320530517,,,,,,,,,,,,,,,,,,,,,,,0.991831420354173,0.9999,0.9999,0.9999
random_weights_bn_training_and_fc,densenet121,oct_small,1.5973858833313,0.416999995708466,0.718674004077911,,,,,,,,,,,,,,,,,,,,,,,0.80596536397934,0.726970672607422,0.527232050895691,0.814527928829193
random_weights_bn_training_and_fc,densenet121,oct_small,1.65219536813747,0.355706314870034,0.71749468037077,,,,,,,,,,,,,,,,,,,,,,,0.77371476374581,0.725986399155548,0.522622271220757,0.805284353712317
random_weights_bn_training_and_fc,densenet121,oct_small,1.65140431243982,0.411050858889434,0.673653231954153,,,,,,,,,,,,,,,,,,,,,,,0.787230053372103,0.6911323586972,0.497352777078581,0.804015591810181
fc_then_full,efficientnetb3,oct_small,0.285706847906113,0.88400000333786,0.992720022797584,,,,,,,,,,,,,,,,,,,,,,,0.982370734214783,0.994397401809692,0.99591201543808,0.998199939727783
fc,efficientnetb3,oct_small,0.697157025337219,0.708000004291534,0.955367982387543,,,,,,,,,,,,,,,,,,,,,,,0.937978625297546,0.943781316280365,0.949871957302094,0.989840030670166
fc_then_full,efficientnetb3,oct_small,0.336074620485306,0.856000006198883,0.989053398370743,,,,,,,,,,,,,,,,,,,,,,,0.977098762989044,0.990682780742645,0.991205394268036,0.997226655483246
fc,efficientnetb3,oct_small,0.609498143196106,0.760999977588654,0.964611321687698,,,,,,,,,,,,,,,,,,,,,,,0.948402643203735,0.955378651618958,0.962695956230164,0.991968035697937
fc_then_full,efficientnetb3,oct_small,0.255380302667618,0.888999998569489,0.994967386126518,,,,,,,,,,,,,,,,,,,,,,,0.988594770431519,0.995413422584534,0.997325360774994,0.998535990715027
fc,efficientnetb3,oct_small,0.681940972805023,0.734000027179718,0.961494639515877,,,,,,,,,,,,,,,,,,,,,,,0.950026631355286,0.948735952377319,0.957645297050476,0.989570677280426
fc_then_bn,efficientnetb3,oct_small,0.258390784263611,0.90200001001358,0.99585933983326,,,,,,,,,,,,,,,,,,,,,,,0.989775955677032,0.998010694980621,0.99618935585022,0.999461352825165
fc_then_bn,efficientnetb3,oct_small,0.324903190135956,0.870000004768372,0.995718643069267,,,,,,,,,,,,,,,,,,,,,,,0.990402638912201,0.997973382472992,0.995261311531067,0.999237239360809
fc_then_bn,efficientnetb3,oct_small,0.260173052549362,0.885999977588654,0.995765328407288,,,,,,,,,,,,,,,,,,,,,,,0.991117417812347,0.997074663639069,0.995949327945709,0.998919904232025
random_weights_bn_and_fc,efficientnetb3,oct_small,1.70963001251221,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,0.5,0.5
random_weights_bn_and_fc,efficientnetb3,oct_small,1.7145507062746,0.201170489330277,0.476366585890719,,,,,,,,,,,,,,,,,,,,,,,0.487048082498616,0.465089755675294,0.456714288589385,0.460929530005337
random_weights_bn_and_fc,efficientnetb3,oct_small,1.7176707983017,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,0.5,0.5
random_weights_bn_and_fc,efficientnetb3,oct_small,1.75686748443043,0.21252460427503,0.459869866061867,,,,,,,,,,,,,,,,,,,,,,,0.45181719507221,0.449189807941301,0.496219654595713,0.475773878331046
random_weights_bn_training_and_fc,efficientnetb3,oct_small,1.61543607711792,0.25,0.505809314548969,,,,,,,,,,,,,,,,,,,,,,,0.48594930768013,0.500050663948059,0.494573295116425,0.542663991451263
random_weights_bn_training_and_fc,efficientnetb3,oct_small,1.62815221768071,0.246679995666199,0.487636098253591,,,,,,,,,,,,,,,,,,,,,,,0.468003973469997,0.498423826067712,0.479011858585794,0.530204716981403
random_weights_bn_training_and_fc,efficientnetb3,oct_small,1.63841925878706,0.234446405707205,0.482772042472529,,,,,,,,,,,,,,,,,,,,,,,0.454335808486291,0.480996368346582,0.49039396186288,0.525738834388477
fc_then_bn_lr,efficientnetb3,oct_small,0.560514569282532,0.763999998569489,0.970169305801392,,,,,,,,,,,,,,,,,,,,,,,0.953391969203949,0.96209329366684,0.971623957157135,0.993568003177643
fc_then_bn_lr,efficientnetb3,oct_small,0.558963762000255,0.764409017645445,0.971628465547441,,,,,,,,,,,,,,,,,,,,,,,0.964438635111704,0.971150768996407,0.973578835670724,0.9999
fc_then_bn_lr,efficientnetb3,oct_small,0.562092726886342,0.759531596134909,0.967375442110177,,,,,,,,,,,,,,,,,,,,,,,0.951846604840401,0.960692816235153,0.967689777593519,0.991733314720125
moving_bn_and_fc,efficientnetb3,oct_small,0.95213109254837,0.59500002861023,0.89617195725441,,,,,,,,,,,,,,,,,,,,,,,0.911717355251312,0.906879961490631,0.843759953975678,0.922330558300018
moving_bn_and_fc,efficientnetb3,oct_small,0.944416159986,0.598870120345424,0.906061947316316,,,,,,,,,,,,,,,,,,,,,,,0.920474420081593,0.908142714555664,0.843942707552399,0.930215587489902
moving_bn_and_fc,efficientnetb3,oct_small,0.961702917873768,0.591869801714886,0.895534250333781,,,,,,,,,,,,,,,,,,,,,,,0.9068444603276,0.905771728324241,0.843671020571219,0.905419344106348
bn_and_fc,efficientnetb3,oct_small,0.340730041265488,0.861000001430512,0.994127348065376,,,,,,,,,,,,,,,,,,,,,,,0.988386631011963,0.996863961219788,0.99150139093399,0.999757409095764
bn_and_fc,efficientnetb3,oct_small,0.329142106769005,0.861066458658114,0.9999,,,,,,,,,,,,,,,,,,,,,,,0.989869920739002,0.999353400390065,0.998654668350003,0.9999
bn_and_fc,efficientnetb3,oct_small,0.274093329906464,0.878000020980835,0.995858654379845,,,,,,,,,,,,,,,,,,,,,,,0.989090621471405,0.998645305633545,0.996175944805145,0.999522745609283
bn_and_fc,efficientnetb3,oct_small,0.272523767856059,0.879771874046439,0.9999,,,,,,,,,,,,,,,,,,,,,,,0.998079148628715,0.999574915241555,0.997144107885702,0.9999
